timestamp,Sensor_1,Sensor_2,Sensor_3,Sensor_4,Sensor_5,Sensor_6
86.52,-5.60E-02,6.76E-02,-5.60E-02,6.76E-02,-5.60E-02,6.76E-02
86.53,3.79E-02,-1.18E-02,3.79E-02,-1.18E-02,3.79E-02,-1.18E-02
86.54,4.05E-02,-2.97E-02,4.05E-02,-2.97E-02,4.05E-02,-2.97E-02
86.55,9.03E-02,-2.03E-03,9.03E-02,-2.03E-03,9.03E-02,-2.03E-03
86.56,3.75E-02,4.40E-02,3.75E-02,4.40E-02,3.75E-02,4.40E-02
86.57,4.13E-02,4.44E-02,4.13E-02,4.44E-02,4.13E-02,4.44E-02
86.58,-4.41E-02,7.36E-02,-4.41E-02,7.36E-02,-4.41E-02,7.36E-02
86.59,-8.52E-02,9.45E-02,-8.52E-02,9.45E-02,-8.52E-02,9.45E-02
86.6,-3.96E-02,2.30E-02,-3.96E-02,2.30E-02,-3.96E-02,2.30E-02
86.61,-3.69E-02,-1.29E-02,-3.69E-02,-1.29E-02,-3.69E-02,-1.29E-02
86.62,-1.41E-02,1.85E-02,-1.41E-02,1.85E-02,-1.41E-02,1.85E-02
86.63,1.62E-01,1.07E-02,1.62E-01,1.07E-02,1.62E-01,1.07E-02
86.64,9.29E-02,1.37E-02,9.29E-02,1.37E-02,9.29E-02,1.37E-02
86.65,-6.02E-02,1.56E-02,-6.02E-02,1.56E-02,-6.02E-02,1.56E-02
86.66,2.52E-02,3.88E-02,2.52E-02,3.88E-02,2.52E-02,3.88E-02
86.67,5.34E-03,2.87E-02,5.34E-03,2.87E-02,5.34E-03,2.87E-02
86.68,-7.01E-03,5.37E-02,-7.01E-03,5.37E-02,-7.01E-03,5.37E-02
86.69,1.17E-02,5.48E-02,1.17E-02,5.48E-02,1.17E-02,5.48E-02
86.7,-7.51E-02,5.15E-02,-7.51E-02,5.15E-02,-7.51E-02,5.15E-02
86.71,-3.77E-02,2.19E-02,-3.77E-02,2.19E-02,-3.77E-02,2.19E-02
86.72,7.46E-02,2.12E-02,7.46E-02,2.12E-02,7.46E-02,2.12E-02
86.73,5.85E-02,2.38E-02,5.85E-02,2.38E-02,5.85E-02,2.38E-02
86.74,8.17E-02,1.44E-02,8.17E-02,1.44E-02,8.17E-02,1.44E-02
86.75,-3.55E-02,-1.10E-02,-3.55E-02,-1.10E-02,-3.55E-02,-1.10E-02
86.76,-8.82E-02,3.05E-02,-8.82E-02,3.05E-02,-8.82E-02,3.05E-02
86.77,2.48E-02,2.68E-02,2.48E-02,2.68E-02,2.48E-02,2.68E-02
86.78,4.35E-02,5.19E-02,4.35E-02,5.19E-02,4.35E-02,5.19E-02
86.79,2.67E-02,9.15E-02,2.67E-02,9.15E-02,2.67E-02,9.15E-02
86.8,6.18E-02,2.98E-02,6.18E-02,2.98E-02,6.18E-02,2.98E-02
86.81,-3.40E-02,1.34E-03,-3.40E-02,1.34E-03,-3.40E-02,1.34E-03
86.82,-7.40E-02,4.25E-02,-7.40E-02,4.25E-02,-7.40E-02,4.25E-02
86.83,8.50E-02,1.22E-02,8.50E-02,1.22E-02,8.50E-02,1.22E-02
86.84,4.69E-02,-1.36E-02,4.69E-02,-1.36E-02,4.69E-02,-1.36E-02
86.85,-9.05E-02,3.16E-02,-9.05E-02,3.16E-02,-9.05E-02,3.16E-02
86.86,-1.52E-02,3.88E-02,-1.52E-02,3.88E-02,-1.52E-02,3.88E-02
86.87,5.70E-02,6.94E-02,5.70E-02,6.94E-02,5.70E-02,6.94E-02
86.88,7.31E-02,9.00E-02,7.31E-02,9.00E-02,7.31E-02,9.00E-02
86.89,4.61E-02,9.61E-04,4.61E-02,9.61E-04,4.61E-02,9.61E-04
86.9,-1.26E-02,-3.61E-02,-1.26E-02,-3.61E-02,-1.26E-02,-3.61E-02
86.91,-2.80E-02,-7.65E-03,-2.80E-02,-7.65E-03,-2.80E-02,-7.65E-03
86.92,-2.83E-02,3.24E-02,-2.83E-02,3.24E-02,-2.83E-02,3.24E-02
86.93,-4.71E-02,7.13E-02,-4.71E-02,7.13E-02,-4.71E-02,7.13E-02
86.94,-1.08E-02,1.23E-01,-1.08E-02,1.23E-01,-1.08E-02,1.23E-01
86.95,9.48E-02,3.50E-02,9.48E-02,3.50E-02,9.48E-02,3.50E-02
86.96,1.17E-02,-6.79E-02,1.17E-02,-6.79E-02,1.17E-02,-6.79E-02
86.97,9.45E-03,-3.12E-02,9.45E-03,-3.12E-02,9.45E-03,-3.12E-02
86.98,1.09E-01,5.97E-02,1.09E-01,5.97E-02,1.09E-01,5.97E-02
86.99,-2.87E-02,5.67E-02,-2.87E-02,5.67E-02,-2.87E-02,5.67E-02
87,-6.28E-02,1.03E-02,-6.28E-02,1.03E-02,-6.28E-02,1.03E-02
87.01,-3.69E-02,5.75E-02,-3.69E-02,5.75E-02,-3.69E-02,5.75E-02
87.02,4.54E-02,7.47E-02,4.54E-02,7.47E-02,4.54E-02,7.47E-02
87.03,3.79E-02,3.95E-03,3.79E-02,3.95E-03,3.79E-02,3.95E-03
87.04,7.21E-03,8.78E-02,7.21E-03,8.78E-02,7.21E-03,8.78E-02
87.05,-2.16E-02,8.07E-03,-2.16E-02,8.07E-03,-2.16E-02,8.07E-03
87.06,3.15E-02,-1.85E-02,3.15E-02,-1.85E-02,3.15E-02,-1.85E-02
87.07,6.82E-02,-2.15E-02,6.82E-02,-2.15E-02,6.82E-02,-2.15E-02
87.08,2.52E-02,3.69E-02,2.52E-02,3.69E-02,2.52E-02,3.69E-02
87.09,-7.25E-02,5.67E-02,-7.25E-02,5.67E-02,-7.25E-02,5.67E-02
87.1,6.46E-03,4.40E-02,6.46E-03,4.40E-02,6.46E-03,4.40E-02
87.11,-3.58E-02,2.94E-02,-3.58E-02,2.94E-02,-3.58E-02,2.94E-02
87.12,2.55E-02,7.84E-02,2.55E-02,7.84E-02,2.55E-02,7.84E-02
87.13,9.33E-02,5.52E-02,9.33E-02,5.52E-02,9.33E-02,5.52E-02
87.14,-7.32E-02,-4.99E-02,-7.32E-02,-4.99E-02,-7.32E-02,-4.99E-02
87.15,-7.36E-02,-1.55E-02,-7.36E-02,-1.55E-02,-7.36E-02,-1.55E-02
87.16,8.62E-02,3.84E-02,8.62E-02,3.84E-02,8.62E-02,3.84E-02
87.17,1.21E-01,8.82E-03,1.21E-01,8.82E-03,1.21E-01,8.82E-03
87.18,7.61E-02,8.22E-02,7.61E-02,8.22E-02,7.61E-02,8.22E-02
87.19,-4.93E-02,1.04E-01,-4.93E-02,1.04E-01,-4.93E-02,1.04E-01
87.2,-5.75E-02,2.75E-02,-5.75E-02,2.75E-02,-5.75E-02,2.75E-02
87.21,-4.97E-02,-4.54E-02,-4.97E-02,-4.54E-02,-4.97E-02,-4.54E-02
87.22,-1.00E-02,1.56E-02,-1.00E-02,1.56E-02,-1.00E-02,1.56E-02
87.23,5.34E-03,8.10E-02,5.34E-03,8.10E-02,5.34E-03,8.10E-02
87.24,8.43E-02,-1.48E-02,8.43E-02,-1.48E-02,8.43E-02,-1.48E-02
87.25,3.38E-02,7.32E-03,3.38E-02,7.32E-03,3.38E-02,7.32E-03
87.26,-8.93E-02,8.82E-02,-8.93E-02,8.82E-02,-8.93E-02,8.82E-02
87.27,3.23E-02,5.37E-02,3.23E-02,5.37E-02,3.23E-02,5.37E-02
87.28,1.36E-01,-1.66E-03,1.36E-01,-1.66E-03,1.36E-01,-1.66E-03
87.29,2.26E-02,-1.48E-02,2.26E-02,-1.48E-02,2.26E-02,-1.48E-02
87.3,-5.60E-02,4.81E-02,-5.60E-02,4.81E-02,-5.60E-02,4.81E-02
87.31,2.11E-02,-9.10E-04,2.11E-02,-9.10E-04,2.11E-02,-9.10E-04
87.32,-7.10E-02,5.22E-02,-7.10E-02,5.22E-02,-7.10E-02,5.22E-02
87.33,-5.57E-02,7.66E-02,-5.57E-02,7.66E-02,-5.57E-02,7.66E-02
87.34,4.95E-02,1.48E-02,4.95E-02,1.48E-02,4.95E-02,1.48E-02
87.35,1.10E-02,4.14E-02,1.10E-02,4.14E-02,1.10E-02,4.14E-02
87.36,4.20E-02,-5.40E-03,4.20E-02,-5.40E-03,4.20E-02,-5.40E-03
87.37,9.96E-02,3.84E-02,9.96E-02,3.84E-02,9.96E-02,3.84E-02
87.38,3.68E-02,6.35E-02,3.68E-02,6.35E-02,3.68E-02,6.35E-02
87.39,2.72E-03,-2.45E-02,2.72E-03,-2.45E-02,2.72E-03,-2.45E-02
87.4,-6.24E-02,5.63E-02,-6.24E-02,5.63E-02,-6.24E-02,5.63E-02
87.41,-1.19E-01,-5.03E-03,-1.19E-01,-5.03E-03,-1.19E-01,-5.03E-03
87.42,-3.62E-02,8.82E-03,-3.62E-02,8.82E-03,-3.62E-02,8.82E-03
87.43,1.24E-01,7.02E-02,1.24E-01,7.02E-02,1.24E-01,7.02E-02
87.44,1.19E-01,5.56E-02,1.19E-01,5.56E-02,1.19E-01,5.56E-02
87.45,4.91E-02,4.85E-02,4.91E-02,4.85E-02,4.91E-02,4.85E-02
87.46,-2.65E-02,-3.61E-02,-2.65E-02,-3.61E-02,-2.65E-02,-3.61E-02
87.47,-9.61E-02,7.54E-02,-9.61E-02,7.54E-02,-9.61E-02,7.54E-02
87.48,4.96E-03,4.89E-02,4.96E-03,4.89E-02,4.96E-03,4.89E-02
87.49,2.40E-02,-2.60E-02,2.40E-02,-2.60E-02,2.40E-02,-2.60E-02
87.5,2.70E-02,9.04E-02,2.70E-02,9.04E-02,2.70E-02,9.04E-02
87.51,-2.80E-02,-6.23E-02,-2.80E-02,-6.23E-02,-2.80E-02,-6.23E-02
87.52,1.66E-02,2.08E-02,1.66E-02,2.08E-02,1.66E-02,2.08E-02
87.53,7.21E-03,1.05E-01,7.21E-03,1.05E-01,7.21E-03,1.05E-01
87.54,8.28E-02,5.93E-02,8.28E-02,5.93E-02,8.28E-02,5.93E-02
87.55,9.25E-02,2.90E-02,9.25E-02,2.90E-02,9.25E-02,2.90E-02
87.56,-1.01E-01,-4.92E-02,-1.01E-01,-4.92E-02,-1.01E-01,-4.92E-02
87.57,-1.19E-01,4.40E-02,-1.19E-01,4.40E-02,-1.19E-01,4.40E-02
87.58,1.08E-01,2.08E-02,1.08E-01,2.08E-02,1.08E-01,2.08E-02
87.59,8.39E-02,5.93E-02,8.39E-02,5.93E-02,8.39E-02,5.93E-02
87.6,-1.20E-01,6.68E-02,-1.20E-01,6.68E-02,-1.20E-01,6.68E-02
87.61,1.58E-02,-2.56E-02,1.58E-02,-2.56E-02,1.58E-02,-2.56E-02
87.62,7.61E-02,8.33E-02,7.61E-02,8.33E-02,7.61E-02,8.33E-02
87.63,3.79E-02,4.55E-02,3.79E-02,4.55E-02,3.79E-02,4.55E-02
87.64,4.13E-02,-1.21E-02,4.13E-02,-1.21E-02,4.13E-02,-1.21E-02
87.65,3.30E-02,3.58E-02,3.30E-02,3.58E-02,3.30E-02,3.58E-02
87.66,-9.61E-02,-8.55E-02,-9.61E-02,-8.55E-02,-9.61E-02,-8.55E-02
87.67,-8.34E-02,3.28E-02,-8.34E-02,3.28E-02,-8.34E-02,3.28E-02
87.68,5.21E-02,1.07E-01,5.21E-02,1.07E-01,5.21E-02,1.07E-01
87.69,1.86E-01,1.38E-01,1.86E-01,1.38E-01,1.86E-01,1.38E-01
87.7,-4.59E-02,6.01E-02,-4.59E-02,6.01E-02,-4.59E-02,6.01E-02
87.71,-2.43E-01,-7.09E-02,-2.43E-01,-7.09E-02,-2.43E-01,-7.09E-02
87.72,3.71E-01,-8.77E-03,3.71E-01,-8.77E-03,3.71E-01,-8.77E-03
87.73,-2.75E-01,-1.03E-02,-2.75E-01,-1.03E-02,-2.75E-01,-1.03E-02
87.74,-2.20E-02,3.35E-02,-2.20E-02,3.35E-02,-2.20E-02,3.35E-02
87.75,2.93E-01,6.53E-02,2.93E-01,6.53E-02,2.93E-01,6.53E-02
87.76,-1.03E-01,3.24E-02,-1.03E-01,3.24E-02,-1.03E-01,3.24E-02
87.77,1.67E-01,8.40E-02,1.67E-01,8.40E-02,1.67E-01,8.40E-02
87.78,-1.45E-01,3.16E-02,-1.45E-01,3.16E-02,-1.45E-01,3.16E-02
87.79,-6.80E-02,-1.92E-02,-6.80E-02,-1.92E-02,-6.80E-02,-1.92E-02
87.8,4.21E-03,4.06E-02,4.21E-03,4.06E-02,4.21E-03,4.06E-02
87.81,-4.37E-02,-1.03E-02,-4.37E-02,-1.03E-02,-4.37E-02,-1.03E-02
87.82,9.89E-02,6.57E-03,9.89E-02,6.57E-03,9.89E-02,6.57E-03
87.83,2.33E-02,4.66E-02,2.33E-02,4.66E-02,2.33E-02,4.66E-02
87.84,-6.26E-03,6.57E-02,-6.26E-03,6.57E-02,-6.26E-03,6.57E-02
87.85,6.26E-02,9.79E-02,6.26E-02,9.79E-02,6.26E-02,9.79E-02
87.86,4.16E-02,-1.85E-02,4.16E-02,-1.85E-02,4.16E-02,-1.85E-02
87.87,-4.02E-03,1.45E-01,-4.02E-03,1.45E-01,-4.02E-03,1.45E-01
87.88,-8.60E-02,-2.34E-01,-8.60E-02,-2.34E-01,-8.60E-02,-2.34E-01
87.89,3.71E-02,1.16E-01,3.71E-02,1.16E-01,3.71E-02,1.16E-01
87.9,-2.31E-02,4.33E-03,-2.31E-02,4.33E-03,-2.31E-02,4.33E-03
87.91,8.71E-03,4.47E-02,8.71E-03,4.47E-02,8.71E-03,4.47E-02
87.92,7.01E-02,1.79E-01,7.01E-02,1.79E-01,7.01E-02,1.79E-01
87.93,-8.63E-02,-4.99E-02,-8.63E-02,-4.99E-02,-8.63E-02,-4.99E-02
87.94,-1.60E-02,5.67E-02,-1.60E-02,5.67E-02,-1.60E-02,5.67E-02
87.95,1.68E-01,-4.92E-02,1.68E-01,-4.92E-02,1.68E-01,-4.92E-02
87.96,4.69E-02,-5.26E-02,4.69E-02,-5.26E-02,4.69E-02,-5.26E-02
87.97,-3.99E-02,7.32E-02,-3.99E-02,7.32E-02,-3.99E-02,7.32E-02
87.98,-2.20E-02,1.37E-02,-2.20E-02,1.37E-02,-2.20E-02,1.37E-02
87.99,-7.32E-02,1.61E-01,-7.32E-02,1.61E-01,-7.32E-02,1.61E-01
88,-3.47E-02,4.85E-02,-3.47E-02,4.85E-02,-3.47E-02,4.85E-02
88.01,7.19E-02,7.28E-02,7.19E-02,7.28E-02,7.19E-02,7.28E-02
88.02,6.78E-02,-1.33E-02,6.78E-02,-1.33E-02,6.78E-02,-1.33E-02
88.03,7.31E-02,-6.86E-02,7.31E-02,-6.86E-02,7.31E-02,-6.86E-02
88.04,1.62E-02,-5.11E-02,1.62E-02,-5.11E-02,1.62E-02,-5.11E-02
88.05,-1.49E-01,6.68E-02,-1.49E-01,6.68E-02,-1.49E-01,6.68E-02
88.06,-7.39E-03,6.91E-02,-7.39E-03,6.91E-02,-7.39E-03,6.91E-02
88.07,1.66E-02,1.41E-02,1.66E-02,1.41E-02,1.66E-02,1.41E-02
88.08,9.33E-02,1.09E-01,9.33E-02,1.09E-01,9.33E-02,1.09E-01
88.09,6.93E-02,3.21E-03,6.93E-02,3.21E-03,6.93E-02,3.21E-03
88.1,1.36E-02,6.64E-02,1.36E-02,6.64E-02,1.36E-02,6.64E-02
88.11,-4.97E-02,6.95E-03,-4.97E-02,6.95E-03,-4.97E-02,6.95E-03
88.12,1.92E-02,2.87E-02,1.92E-02,2.87E-02,1.92E-02,2.87E-02
88.13,-3.27E-03,2.27E-02,-3.27E-03,2.27E-02,-3.27E-03,2.27E-02
88.14,-1.19E-01,-9.10E-04,-1.19E-01,-9.10E-04,-1.19E-01,-9.10E-04
88.15,-4.18E-02,4.36E-02,-4.18E-02,4.36E-02,-4.18E-02,4.36E-02
88.16,1.65E-01,-6.52E-03,1.65E-01,-6.52E-03,1.65E-01,-6.52E-03
88.17,9.22E-02,6.61E-02,9.22E-02,6.61E-02,9.22E-02,6.61E-02
88.18,8.69E-02,4.03E-02,8.69E-02,4.03E-02,8.69E-02,4.03E-02
88.19,-3.99E-02,-1.18E-02,-3.99E-02,-1.18E-02,-3.99E-02,-1.18E-02
88.2,-2.00E-01,3.02E-02,-2.00E-01,3.02E-02,-2.00E-01,3.02E-02
88.21,-6.13E-02,2.00E-02,-6.13E-02,2.00E-02,-6.13E-02,2.00E-02
88.22,9.96E-02,8.59E-02,9.96E-02,8.59E-02,9.96E-02,8.59E-02
88.23,9.96E-02,4.32E-02,9.96E-02,4.32E-02,9.96E-02,4.32E-02
88.24,8.88E-02,3.20E-02,8.88E-02,3.20E-02,8.88E-02,3.20E-02
88.25,1.43E-02,3.65E-02,1.43E-02,3.65E-02,1.43E-02,3.65E-02
88.26,-3.21E-02,-6.52E-03,-3.21E-02,-6.52E-03,-3.21E-02,-6.52E-03
88.27,-4.11E-02,2.64E-02,-4.11E-02,2.64E-02,-4.11E-02,2.64E-02
88.28,-6.02E-02,3.20E-02,-6.02E-02,3.20E-02,-6.02E-02,3.20E-02
88.29,2.11E-02,-1.55E-02,2.11E-02,-1.55E-02,2.11E-02,-1.55E-02
88.3,7.21E-03,3.58E-02,7.21E-03,3.58E-02,7.21E-03,3.58E-02
88.31,1.02E-02,2.23E-02,1.02E-02,2.23E-02,1.02E-02,2.23E-02
88.32,1.12E-01,8.48E-02,1.12E-01,8.48E-02,1.12E-01,8.48E-02
88.33,-1.30E-02,5.93E-02,-1.30E-02,5.93E-02,-1.30E-02,5.93E-02
88.34,-7.89E-02,1.37E-02,-7.89E-02,1.37E-02,-7.89E-02,1.37E-02
88.35,3.98E-02,-6.90E-03,3.98E-02,-6.90E-03,3.98E-02,-6.90E-03
88.36,6.15E-02,2.53E-02,6.15E-02,2.53E-02,6.15E-02,2.53E-02
88.37,-5.15E-02,2.64E-02,-5.15E-02,2.64E-02,-5.15E-02,2.64E-02
88.38,-3.36E-02,-9.52E-03,-3.36E-02,-9.52E-03,-3.36E-02,-9.52E-03
88.39,1.09E-01,3.73E-02,1.09E-01,3.73E-02,1.09E-01,3.73E-02
88.4,4.76E-02,8.63E-02,4.76E-02,8.63E-02,4.76E-02,8.63E-02
88.41,-1.00E-02,3.39E-02,-1.00E-02,3.39E-02,-1.00E-02,3.39E-02
88.42,-3.58E-02,5.26E-02,-3.58E-02,5.26E-02,-3.58E-02,5.26E-02
88.43,-6.46E-02,2.08E-02,-6.46E-02,2.08E-02,-6.46E-02,2.08E-02
88.44,7.58E-03,-2.67E-02,7.58E-03,-2.67E-02,7.58E-03,-2.67E-02
88.45,-4.93E-02,3.02E-02,-4.93E-02,3.02E-02,-4.93E-02,3.02E-02
88.46,1.12E-01,4.14E-02,1.12E-01,4.14E-02,1.12E-01,4.14E-02
88.47,1.92E-01,-1.66E-03,1.92E-01,-1.66E-03,1.92E-01,-1.66E-03
88.48,-1.14E-01,5.37E-02,-1.14E-01,5.37E-02,-1.14E-01,5.37E-02
88.49,-9.12E-02,8.37E-02,-9.12E-02,8.37E-02,-9.12E-02,8.37E-02
88.5,5.74E-02,3.16E-02,5.74E-02,3.16E-02,5.74E-02,3.16E-02
88.51,3.86E-02,3.99E-02,3.86E-02,3.99E-02,3.86E-02,3.99E-02
88.52,6.18E-02,-1.33E-02,6.18E-02,-1.33E-02,6.18E-02,-1.33E-02
88.53,-5.53E-02,-4.81E-02,-5.53E-02,-4.81E-02,-5.53E-02,-4.81E-02
88.54,-6.28E-02,6.27E-02,-6.28E-02,6.27E-02,-6.28E-02,6.27E-02
88.55,-4.89E-02,1.12E-01,-4.89E-02,1.12E-01,-4.89E-02,1.12E-01
88.56,1.01E-01,1.59E-02,1.01E-01,1.59E-02,1.01E-01,1.59E-02
88.57,1.25E-01,2.72E-02,1.25E-01,2.72E-02,1.25E-01,2.72E-02
88.58,-6.05E-02,1.44E-02,-6.05E-02,1.44E-02,-6.05E-02,1.44E-02
88.59,-1.94E-02,-2.71E-02,-1.94E-02,-2.71E-02,-1.94E-02,-2.71E-02
88.6,8.17E-02,8.74E-02,8.17E-02,8.74E-02,8.17E-02,8.74E-02
88.61,-2.05E-02,-3.53E-03,-2.05E-02,-3.53E-03,-2.05E-02,-3.53E-03
88.62,-4.44E-02,2.42E-02,-4.44E-02,2.42E-02,-4.44E-02,2.42E-02
88.63,1.73E-02,3.16E-02,1.73E-02,3.16E-02,1.73E-02,3.16E-02
88.64,-8.07E-02,7.24E-02,-8.07E-02,7.24E-02,-8.07E-02,7.24E-02
88.65,-4.07E-02,5.82E-02,-4.07E-02,5.82E-02,-4.07E-02,5.82E-02
88.66,1.57E-01,1.48E-02,1.57E-01,1.48E-02,1.57E-01,1.48E-02
88.67,1.57E-01,-2.34E-02,1.57E-01,-2.34E-02,1.57E-01,-2.34E-02
88.68,-9.91E-02,-1.66E-03,-9.91E-02,-1.66E-03,-9.91E-02,-1.66E-03
88.69,-9.50E-02,6.20E-02,-9.50E-02,6.20E-02,-9.50E-02,6.20E-02
88.7,2.14E-02,3.16E-02,2.14E-02,3.16E-02,2.14E-02,3.16E-02
88.71,7.94E-02,1.97E-02,7.94E-02,1.97E-02,7.94E-02,1.97E-02
88.72,4.24E-02,4.36E-02,4.24E-02,4.36E-02,4.24E-02,4.36E-02
88.73,-2.87E-02,1.97E-02,-2.87E-02,1.97E-02,-2.87E-02,1.97E-02
88.74,-5.30E-02,2.00E-02,-5.30E-02,2.00E-02,-5.30E-02,2.00E-02
88.75,2.72E-03,8.18E-02,2.72E-03,8.18E-02,2.72E-03,8.18E-02
88.76,3.19E-02,5.56E-02,3.19E-02,5.56E-02,3.19E-02,5.56E-02
88.77,-9.63E-03,5.83E-03,-9.63E-03,5.83E-03,-9.63E-03,5.83E-03
88.78,-3.64E-03,1.44E-02,-3.64E-03,1.44E-02,-3.64E-03,1.44E-02
88.79,3.68E-02,-1.89E-02,3.68E-02,-1.89E-02,3.68E-02,-1.89E-02
88.8,1.73E-01,-2.03E-03,1.73E-01,-2.03E-03,1.73E-01,-2.03E-03
88.81,6.00E-02,4.29E-02,6.00E-02,4.29E-02,6.00E-02,4.29E-02
88.82,-2.06E-01,4.40E-02,-2.06E-01,4.40E-02,-2.06E-01,4.40E-02
88.83,-1.26E-01,1.06E-01,-1.26E-01,1.06E-01,-1.26E-01,1.06E-01
88.84,7.46E-02,3.58E-03,7.46E-02,3.58E-03,7.46E-02,3.58E-03
88.85,2.74E-02,-1.59E-02,2.74E-02,-1.59E-02,2.74E-02,-1.59E-02
88.86,9.55E-02,6.20E-02,9.55E-02,6.20E-02,9.55E-02,6.20E-02
88.87,7.64E-02,7.77E-02,7.64E-02,7.77E-02,7.64E-02,7.77E-02
88.88,9.63E-02,1.11E-02,9.63E-02,1.11E-02,9.63E-02,1.11E-02
88.89,-6.31E-02,1.71E-02,-6.31E-02,1.71E-02,-6.31E-02,1.71E-02
88.9,-1.85E-01,4.40E-02,-1.85E-01,4.40E-02,-1.85E-01,4.40E-02
88.91,-4.33E-02,-7.73E-02,-4.33E-02,-7.73E-02,-4.33E-02,-7.73E-02
88.92,8.88E-02,-2.41E-03,8.88E-02,-2.41E-03,8.88E-02,-2.41E-03
88.93,1.68E-01,3.73E-02,1.68E-01,3.73E-02,1.68E-01,3.73E-02
88.94,3.49E-02,1.30E-01,3.49E-02,1.30E-01,3.49E-02,1.30E-01
88.95,-1.24E-01,1.06E-01,-1.24E-01,1.06E-01,-1.24E-01,1.06E-01
88.96,-6.54E-02,1.48E-02,-6.54E-02,1.48E-02,-6.54E-02,1.48E-02
88.97,9.96E-02,-1.66E-02,9.96E-02,-1.66E-02,9.96E-02,-1.66E-02
88.98,5.77E-02,2.27E-02,5.77E-02,2.27E-02,5.77E-02,2.27E-02
88.99,-1.05E-01,-7.65E-03,-1.05E-01,-7.65E-03,-1.05E-01,-7.65E-03
89,1.73E-02,1.18E-02,1.73E-02,1.18E-02,1.73E-02,1.18E-02
89.01,1.10E-01,-3.91E-02,1.10E-01,-3.91E-02,1.10E-01,-3.91E-02
89.02,-7.96E-02,2.60E-02,-7.96E-02,2.60E-02,-7.96E-02,2.60E-02
89.03,1.28E-02,1.59E-01,1.28E-02,1.59E-01,1.28E-02,1.59E-01
89.04,1.12E-01,5.67E-02,1.12E-01,5.67E-02,1.12E-01,5.67E-02
89.05,3.30E-02,1.33E-02,3.30E-02,1.33E-02,3.30E-02,1.33E-02
89.06,-5.72E-02,5.67E-02,-5.72E-02,5.67E-02,-5.72E-02,5.67E-02
89.07,-9.57E-02,-3.72E-02,-9.57E-02,-3.72E-02,-9.57E-02,-3.72E-02
89.08,4.73E-02,1.71E-02,4.73E-02,1.71E-02,4.73E-02,1.71E-02
89.09,5.32E-02,1.74E-02,5.32E-02,1.74E-02,5.32E-02,1.74E-02
89.1,1.13E-02,5.34E-02,1.13E-02,5.34E-02,1.13E-02,5.34E-02
89.11,-7.76E-03,1.44E-02,-7.76E-03,1.44E-02,-7.76E-03,1.44E-02
89.12,-3.36E-02,6.57E-02,-3.36E-02,6.57E-02,-3.36E-02,6.57E-02
89.13,1.97E-03,-3.91E-02,1.97E-03,-3.91E-02,1.97E-03,-3.91E-02
89.14,9.78E-02,7.09E-02,9.78E-02,7.09E-02,9.78E-02,7.09E-02
89.15,1.13E-02,5.00E-02,1.13E-02,5.00E-02,1.13E-02,5.00E-02
89.16,-6.65E-02,-2.64E-02,-6.65E-02,-2.64E-02,-6.65E-02,-2.64E-02
89.17,4.39E-02,5.60E-02,4.39E-02,5.60E-02,4.39E-02,5.60E-02
89.18,9.63E-02,6.87E-02,9.63E-02,6.87E-02,9.63E-02,6.87E-02
89.19,-5.60E-02,8.45E-03,-5.60E-02,8.45E-03,-5.60E-02,8.45E-03
89.2,-1.86E-02,9.19E-03,-1.86E-02,9.19E-03,-1.86E-02,9.19E-03
89.21,3.38E-02,5.48E-02,3.38E-02,5.48E-02,3.38E-02,5.48E-02
89.22,-4.37E-02,3.76E-02,-4.37E-02,3.76E-02,-4.37E-02,3.76E-02
89.23,-3.21E-02,9.94E-03,-3.21E-02,9.94E-03,-3.21E-02,9.94E-03
89.24,1.35E-01,2.79E-02,1.35E-01,2.79E-02,1.35E-01,2.79E-02
89.25,-9.63E-03,4.70E-02,-9.63E-03,4.70E-02,-9.63E-03,4.70E-02
89.26,-1.11E-01,-1.40E-02,-1.11E-01,-1.40E-02,-1.11E-01,-1.40E-02
89.27,-9.26E-03,2.75E-02,-9.26E-03,2.75E-02,-9.26E-03,2.75E-02
89.28,1.17E-01,4.29E-02,1.17E-01,4.29E-02,1.17E-01,4.29E-02
89.29,1.28E-02,4.81E-02,1.28E-02,4.81E-02,1.28E-02,4.81E-02
89.3,9.81E-02,2.90E-02,9.81E-02,2.90E-02,9.81E-02,2.90E-02
89.31,8.39E-02,2.57E-02,8.39E-02,2.57E-02,8.39E-02,2.57E-02
89.32,-1.06E-01,6.16E-02,-1.06E-01,6.16E-02,-1.06E-01,6.16E-02
89.33,-1.75E-01,-1.62E-04,-1.75E-01,-1.62E-04,-1.75E-01,-1.62E-04
89.34,9.83E-03,1.07E-02,9.83E-03,1.07E-02,9.83E-03,1.07E-02
89.35,3.34E-02,-8.39E-03,3.34E-02,-8.39E-03,3.34E-02,-8.39E-03
89.36,8.47E-02,2.75E-02,8.47E-02,2.75E-02,8.47E-02,2.75E-02
89.37,5.92E-02,4.06E-02,5.92E-02,4.06E-02,5.92E-02,4.06E-02
89.38,1.06E-02,8.52E-02,1.06E-02,8.52E-02,1.06E-02,8.52E-02
89.39,-4.93E-02,8.89E-02,-4.93E-02,8.89E-02,-4.93E-02,8.89E-02
89.4,3.60E-02,2.83E-03,3.60E-02,2.83E-03,3.60E-02,2.83E-03
89.41,1.06E-01,2.83E-03,1.06E-01,2.83E-03,1.06E-01,2.83E-03
