timestamp,S1,S2
7.18000,2.10E-01,4.10E-02
7.19000,5.10E-02,7.28E-02
7.20000,-2.98E-02,1.11E-01
7.21000,1.10E-02,6.94E-02
7.22000,-3.10E-02,5.63E-02
7.23000,1.25E-01,1.07E-02
7.24000,1.66E-01,5.37E-02
7.25000,-1.64E-02,8.40E-02
7.26000,-1.02E-01,4.96E-02
7.27000,1.02E-02,1.05E-01
7.28000,6.18E-02,8.70E-02
7.29000,8.80E-02,3.16E-02
7.30000,1.04E-01,5.67E-02
7.31000,4.24E-02,6.76E-02
7.32000,-5.15E-02,1.14E-02
7.33000,8.71E-03,1.17E-01
7.34000,1.34E-01,1.29E-01
7.35000,5.66E-02,-2.71E-02
7.36000,-3.73E-02,-7.65E-03
7.37000,4.24E-02,1.14E-01
7.38000,1.31E-01,1.14E-01
7.39000,-1.79E-02,9.19E-02
7.40000,-9.05E-02,6.83E-02
7.41000,2.40E-02,2.98E-02
7.42000,1.26E-01,3.28E-02
7.43000,1.09E-01,2.15E-02
7.44000,9.52E-02,1.11E-01
7.45000,3.79E-02,3.28E-02
7.46000,-2.27E-02,2.60E-02
7.47000,-9.35E-02,2.03E-01
7.48000,7.21E-03,1.18E-02
7.49000,1.54E-02,7.32E-02
7.50000,1.75E-01,3.13E-02
7.51000,1.32E-01,7.02E-02
7.52000,9.70E-02,7.69E-02
7.53000,-1.15E-01,6.35E-02
7.54000,1.22E-03,1.33E-02
7.55000,7.87E-02,5.22E-02
7.56000,-2.80E-02,6.83E-02
7.57000,4.87E-02,1.11E-01
7.58000,1.49E-01,9.23E-02
7.59000,1.51E-02,5.00E-02
7.60000,1.24E-02,8.25E-02
7.61000,5.92E-02,5.93E-02
7.62000,2.48E-02,9.61E-04
7.63000,3.45E-02,5.30E-02
7.64000,-1.79E-02,7.43E-02
7.65000,2.78E-02,4.47E-02
7.66000,6.45E-02,1.53E-01
7.67000,5.96E-02,6.61E-02
7.68000,4.96E-03,-3.23E-02
7.69000,8.73E-02,1.55E-01
7.70000,6.26E-02,-2.97E-02
7.71000,4.28E-02,9.11E-02
7.72000,-8.11E-02,7.51E-02
7.73000,1.09E-01,5.48E-02
7.74000,5.29E-02,6.76E-02
7.75000,-4.86E-02,6.20E-02
7.76000,1.10E-01,9.83E-02
7.77000,1.31E-01,4.29E-02
7.78000,-1.23E-01,4.10E-02
7.79000,6.90E-02,7.81E-02
7.80000,2.18E-02,5.22E-02
7.81000,9.70E-02,7.84E-02
7.82000,1.47E-02,3.20E-02
7.83000,3.04E-02,3.69E-02
7.84000,-7.76E-03,8.44E-02
7.85000,9.40E-02,1.47E-01
7.86000,1.56E-01,-2.11E-02
7.87000,-5.53E-02,8.82E-02
7.88000,-2.52E-03,1.17E-01
7.89000,3.09E-03,1.78E-02
7.90000,4.43E-02,6.46E-02
7.91000,6.52E-02,4.70E-03
7.92000,6.86E-02,9.60E-02
7.93000,6.75E-02,4.85E-02
7.94000,-1.79E-02,1.33E-01
7.95000,-1.64E-02,4.96E-02
7.96000,8.84E-02,-3.16E-03
7.97000,8.50E-02,7.95E-02
7.98000,3.60E-02,7.73E-02
7.99000,1.24E-02,9.08E-02
8.00000,-1.15E-02,2.60E-02
8.01000,6.82E-02,9.38E-02
8.02000,2.22E-02,1.26E-01
8.03000,4.58E-02,1.97E-02
8.04000,8.80E-02,3.95E-03
8.05000,4.76E-02,6.46E-02
8.06000,5.96E-02,6.98E-02
8.07000,-5.00E-02,1.06E-01
8.08000,-3.40E-02,2.75E-02
8.09000,8.17E-02,4.25E-02
8.10000,1.12E-01,1.08E-01
8.11000,2.78E-02,5.00E-02
8.12000,3.49E-02,1.22E-01
8.13000,-3.73E-02,3.35E-02
8.14000,8.21E-02,-1.14E-02
8.15000,6.26E-02,4.40E-02
8.16000,6.48E-02,8.37E-02
8.17000,5.02E-02,7.28E-02
8.18000,-2.91E-02,1.31E-01
8.19000,1.13E-02,6.57E-02
8.20000,3.53E-02,4.77E-02
8.21000,-2.35E-02,6.38E-02
8.22000,1.63E-01,1.29E-02
8.23000,8.92E-02,5.56E-02
8.24000,4.73E-04,4.18E-02
8.25000,-2.42E-02,7.21E-02
8.26000,8.58E-02,1.24E-01
8.27000,-3.28E-02,3.65E-02
8.28000,2.52E-02,5.52E-02
8.29000,1.37E-01,7.66E-02
8.30000,-1.01E-01,6.23E-02
8.31000,9.59E-02,8.33E-02
8.32000,1.69E-01,3.95E-02
8.33000,5.34E-03,5.75E-02
8.34000,-3.88E-02,8.03E-02
8.35000,3.38E-02,3.84E-02
8.36000,9.45E-03,5.30E-02
8.37000,5.10E-02,6.35E-02
8.38000,7.01E-02,6.57E-02
8.39000,8.28E-02,1.24E-01
8.40000,2.11E-02,4.70E-02
8.41000,-7.40E-02,3.20E-02
8.42000,2.85E-02,1.06E-01
8.43000,4.35E-02,2.27E-02
8.44000,2.86E-01,3.39E-02
8.45000,-6.16E-02,5.97E-02
8.46000,-3.43E-02,3.88E-02
8.47000,4.73E-02,1.14E-01
8.48000,-9.23E-02,6.79E-02
8.49000,8.47E-02,7.36E-02
8.50000,3.47E-03,1.03E-01
8.51000,2.89E-01,-2.56E-02
8.52000,-5.94E-02,1.26E-01
8.53000,-5.87E-02,-5.40E-03
8.54000,9.44E-02,1.09E-01
8.55000,-7.81E-02,4.51E-02
8.56000,8.62E-02,6.08E-02
8.57000,-6.50E-04,7.32E-03
8.58000,2.49E-01,9.79E-02
8.59000,2.63E-02,1.21E-01
8.60000,-8.26E-02,2.38E-02
8.61000,-3.92E-02,2.34E-01
8.62000,4.39E-02,-9.26E-02
8.63000,1.09E-01,-1.81E-02
8.64000,4.69E-02,3.95E-02
8.65000,1.01E-01,1.34E-01
8.66000,-1.23E-01,1.23E-01
8.67000,1.38E-01,9.61E-04
8.68000,-8.60E-02,1.47E-01
8.69000,8.99E-02,1.07E-02
8.70000,2.86E-01,3.80E-02
8.71000,-1.25E-01,4.85E-02
8.72000,2.34E-03,6.91E-02
8.73000,-1.37E-02,1.36E-01
8.74000,2.97E-02,2.79E-02
8.75000,9.37E-02,6.68E-02
8.76000,4.21E-03,2.46E-03
8.77000,1.17E-01,1.33E-01
8.78000,1.13E-02,-4.65E-03
8.79000,5.92E-02,1.40E-01
8.80000,-2.16E-02,6.01E-02
8.81000,-3.92E-02,-2.94E-02
8.82000,5.29E-02,1.12E-01
8.83000,1.61E-01,2.19E-02
8.84000,4.69E-02,1.12E-01
8.85000,-6.26E-03,6.05E-02
8.86000,-5.51E-03,8.18E-02
8.87000,6.45E-02,3.69E-02
8.88000,2.22E-02,8.25E-02
8.89000,2.74E-02,5.97E-02
8.90000,9.22E-02,6.57E-03
8.91000,-1.67E-02,7.73E-02
8.92000,2.63E-02,5.75E-02
8.93000,6.78E-02,1.00E-01
8.94000,1.84E-02,1.04E-01
8.95000,2.48E-02,2.83E-03
8.96000,4.39E-02,6.31E-02
8.97000,9.18E-02,1.08E-01
8.98000,5.14E-02,2.79E-02
8.99000,-1.67E-02,3.05E-02
9.00000,6.07E-02,8.07E-02
9.01000,1.54E-02,2.04E-02
9.02000,5.14E-02,1.14E-01
9.03000,-1.11E-02,1.28E-01
9.04000,1.69E-02,5.86E-02
9.05000,4.16E-02,-2.41E-02
9.06000,1.04E-01,4.96E-02
9.07000,3.09E-03,6.61E-02
9.08000,5.96E-02,3.88E-02
9.09000,5.47E-02,8.82E-02
9.10000,-1.60E-02,1.21E-01
9.11000,7.68E-02,9.26E-02
9.12000,5.77E-02,5.48E-02
9.13000,1.36E-02,-2.41E-03
9.14000,-3.21E-02,6.53E-02
9.15000,5.17E-02,4.85E-02
9.16000,6.93E-02,6.46E-02
9.17000,7.21E-03,1.03E-01
9.18000,1.10E-01,3.65E-02
9.19000,8.69E-02,7.95E-02
9.20000,-9.12E-02,2.27E-02
9.21000,2.40E-02,1.09E-01
9.22000,5.44E-02,5.71E-02
9.23000,1.12E-01,3.69E-02
9.24000,-1.04E-02,1.07E-01
9.25000,1.00E-01,-2.07E-02
9.26000,-2.65E-02,1.43E-01
9.27000,-1.26E-02,3.80E-02
9.28000,5.32E-02,8.63E-02
9.29000,5.74E-02,7.84E-02
9.30000,1.39E-01,1.48E-02
9.31000,1.28E-02,2.68E-02
9.32000,-2.50E-02,9.19E-02
9.33000,-1.04E-01,4.96E-02
9.34000,1.41E-01,6.72E-02
9.35000,4.58E-02,1.19E-01
9.36000,8.80E-02,4.51E-02
9.37000,1.46E-01,2.04E-02
9.38000,-3.02E-02,7.51E-02
9.39000,-1.27E-01,2.12E-02
9.40000,6.18E-02,1.36E-01
9.41000,5.44E-02,4.55E-02
9.42000,5.55E-02,6.53E-02
9.43000,1.09E-01,7.24E-02
9.44000,5.66E-02,1.34E-03
9.45000,2.93E-02,9.71E-02
9.46000,4.50E-02,1.97E-02
9.47000,-8.63E-02,1.16E-01
9.48000,3.75E-02,4.18E-02
9.49000,7.31E-02,4.96E-02
9.50000,8.71E-03,8.55E-02
9.51000,9.78E-02,1.40E-01
9.52000,7.72E-02,2.79E-02
9.53000,4.39E-02,-1.10E-02
9.54000,-5.00E-02,7.36E-02
9.55000,2.52E-02,3.43E-02
9.56000,5.96E-02,7.92E-02
9.57000,7.64E-02,7.69E-02
9.58000,5.06E-02,1.01E-01
9.59000,2.18E-02,4.85E-02
9.60000,-2.87E-02,5.56E-02
9.61000,1.02E-02,6.98E-02
9.62000,1.08E-01,1.17E-01
9.63000,-1.71E-02,-2.26E-02
9.64000,1.59E-01,7.24E-02
9.65000,2.63E-02,6.76E-02
9.66000,3.30E-02,2.23E-02
9.67000,-5.34E-02,7.92E-02
9.68000,1.92E-02,1.10E-01
9.69000,2.37E-02,2.75E-02
9.70000,3.27E-02,1.24E-01
9.71000,1.20E-01,4.40E-02
9.72000,1.23E-01,-1.21E-02
9.73000,-3.69E-02,1.05E-01
9.74000,-3.55E-02,7.47E-02
9.75000,7.61E-02,5.26E-02
9.76000,6.63E-02,6.68E-02
9.77000,-7.40E-02,6.31E-02
9.78000,1.10E-01,6.50E-02
9.79000,1.81E-02,7.17E-02
9.80000,9.08E-03,2.08E-03
9.81000,1.73E-01,3.80E-02
9.82000,7.98E-02,1.38E-01
9.83000,-1.07E-01,4.85E-02
9.84000,-7.18E-02,7.54E-02
9.85000,9.63E-02,1.18E-01
9.86000,1.17E-01,1.34E-03
9.87000,8.62E-02,5.52E-02
9.88000,-5.90E-02,2.87E-02
9.89000,6.37E-02,3.20E-02
9.90000,2.37E-02,1.21E-01
9.91000,2.67E-02,7.24E-02
9.92000,6.71E-02,1.03E-01
9.93000,5.77E-02,2.79E-02
9.94000,2.59E-02,1.97E-02
9.95000,-1.15E-02,9.08E-02
9.96000,5.89E-02,8.59E-02
9.97000,7.46E-02,1.74E-02
9.98000,-8.11E-02,9.64E-02
9.99000,2.44E-02,2.45E-02
10.00000,1.83E-01,6.12E-02
10.01000,1.16E-01,1.31E-01
10.02000,-7.25E-02,-6.90E-03
10.03000,-8.04E-02,6.61E-02
10.04000,3.38E-02,7.69E-02
10.05000,1.18E-01,3.46E-02
10.06000,1.22E-01,1.21E-01
10.07000,4.96E-03,2.94E-02
10.08000,-1.15E-02,4.25E-02
10.09000,-4.02E-03,8.55E-02
10.10000,6.41E-02,2.72E-02
10.11000,7.08E-02,1.27E-01
10.12000,-5.14E-03,4.51E-02
10.13000,-3.64E-03,-2.07E-02
10.14000,7.91E-02,9.08E-02
10.15000,1.20E-01,1.29E-01
10.16000,2.55E-02,6.64E-02
10.17000,-9.42E-02,7.99E-02
10.18000,3.90E-02,-5.11E-02
10.19000,1.27E-01,4.92E-02
10.20000,1.06E-01,1.60E-01
10.21000,1.99E-02,6.27E-02
10.22000,-5.53E-02,6.50E-02
10.23000,-7.14E-02,3.46E-02
10.24000,1.02E-01,1.11E-02
10.25000,1.26E-01,1.21E-01
10.26000,5.25E-02,8.67E-02
10.27000,2.74E-02,3.95E-03
10.28000,1.62E-02,9.11E-02
10.29000,-1.49E-02,3.95E-02
10.30000,1.25E-01,5.71E-02
10.31000,-6.02E-02,9.71E-02
10.32000,3.15E-02,4.96E-02
10.33000,1.31E-01,6.31E-02
10.34000,2.03E-02,9.08E-02
10.35000,-8.15E-02,5.19E-02
10.36000,2.03E-02,5.86E-02
10.37000,1.51E-01,5.83E-03
10.38000,1.06E-01,6.83E-02
10.39000,-2.16E-02,7.99E-02
10.40000,3.68E-02,5.93E-02
10.41000,-1.02E-03,7.88E-02
10.42000,-6.02E-02,8.85E-02
10.43000,1.33E-01,4.18E-02
10.44000,5.85E-02,6.27E-02
10.45000,1.69E-02,5.60E-02
10.46000,5.29E-02,6.20E-02
10.47000,-3.06E-02,4.32E-02
10.48000,8.43E-02,3.80E-02
10.49000,4.20E-02,7.99E-02
10.50000,2.52E-02,4.96E-02
10.51000,5.14E-02,9.11E-02
10.52000,5.02E-02,1.15E-01
10.53000,7.01E-02,2.00E-02
10.54000,-5.00E-02,7.69E-02
10.55000,-5.19E-02,2.68E-02
10.56000,1.60E-01,1.97E-02
10.57000,1.15E-01,8.44E-02
10.58000,1.69E-02,1.42E-01
10.59000,-4.37E-02,4.32E-02
10.60000,-1.08E-02,5.41E-02
10.61000,8.33E-03,1.44E-02
10.62000,1.50E-01,1.37E-02
10.63000,7.53E-02,8.55E-02
10.64000,2.22E-02,1.06E-01
10.65000,-2.87E-02,1.76E-01
10.66000,2.44E-02,-3.46E-02
10.67000,-3.64E-03,6.57E-03
10.68000,1.12E-01,1.15E-01
10.69000,1.00E-01,-3.72E-02
10.70000,-3.36E-02,1.30E-01
10.71000,7.08E-02,9.23E-02
10.72000,-6.61E-02,6.08E-02
10.73000,7.96E-03,8.85E-02
10.74000,2.59E-01,1.97E-02
10.75000,-2.00E-01,4.06E-02
10.76000,1.18E-01,2.60E-02
10.77000,1.85E-01,9.15E-02
10.78000,-8.34E-02,1.22E-01
10.79000,4.46E-02,6.38E-02
10.80000,-4.39E-03,3.05E-02
10.81000,-3.51E-02,6.01E-02
10.82000,7.16E-02,1.85E-02
10.83000,1.22E-01,5.60E-02
10.84000,7.58E-03,8.25E-02
10.85000,9.55E-02,6.31E-02
10.86000,5.89E-02,1.16E-01
10.87000,-1.19E-01,3.20E-02
10.88000,4.61E-02,8.74E-02
10.89000,-8.51E-03,1.93E-02
10.90000,1.98E-01,2.08E-02
10.91000,2.48E-02,9.64E-02
10.92000,4.80E-02,1.03E-01
10.93000,8.54E-02,5.67E-02
10.94000,-2.28E-01,6.20E-02
10.95000,1.46E-01,1.44E-02
10.96000,3.71E-02,6.57E-02
10.97000,-1.79E-01,5.30E-02
10.98000,7.03E-01,7.62E-02
10.99000,-3.31E-01,9.68E-02
11.00000,7.68E-02,1.01E-01
11.01000,-3.13E-01,2.27E-02
11.02000,4.00E-01,1.26E-02
11.03000,5.63E-01,4.25E-02
11.04000,-7.47E-01,1.27E-01
11.05000,9.35E-01,1.26E-02
11.06000,-2.64E+00,1.48E-01
11.07000,3.65E+00,4.70E-03
11.08000,-1.61E+00,5.34E-02
11.09000,-3.63E-01,-4.02E-02
11.10000,6.01E-01,2.27E-01
11.11000,7.12E-02,2.18E-01
11.12000,-1.43E-01,-2.88E-01
11.13000,7.68E-02,2.79E-02
11.14000,6.03E-02,4.24E-01
11.15000,1.17E-01,-2.38E-01
11.16000,-2.51E-01,9.61E-04
11.17000,2.04E-01,2.33E-01
11.18000,-1.52E-01,3.27E-01
11.19000,3.32E-01,-7.91E-02
11.20000,-4.29E-02,-2.76E-01
11.21000,2.33E-02,-9.75E-02
11.22000,5.74E-02,1.14E+00
11.23000,9.83E-03,-1.18E+00
11.24000,-1.11E-01,7.31E-01
11.25000,3.40E-01,6.83E-02
11.26000,-1.53E-01,-2.48E-01
11.27000,-7.03E-02,3.77E-01
11.28000,1.86E-01,-1.64E-01
11.29000,7.34E-02,2.98E-01
11.30000,-1.30E-02,-3.28E-01
11.31000,-2.44E-01,4.82E-01
11.32000,4.44E-01,-7.73E-02
11.33000,-2.91E-02,-1.62E-01
11.34000,-1.48E-01,1.87E-01
11.35000,1.28E-01,1.29E-01
11.36000,-5.04E-02,1.53E-01
11.37000,2.35E-01,-1.03E-01
11.38000,-5.45E-02,-1.59E-02
11.39000,-9.08E-02,4.19E-01
11.40000,2.25E-01,-3.31E-01
11.41000,-2.68E-02,1.97E-01
11.42000,3.09E-03,2.13E-01
11.43000,-3.62E-02,-1.01E-01
11.44000,1.67E-01,1.42E-01
11.45000,-2.95E-02,-2.52E-02
11.46000,3.84E-03,5.83E-03
11.47000,1.96E-02,1.41E-01
11.48000,1.66E-01,8.25E-02
11.49000,-8.19E-02,8.55E-02
11.50000,1.80E-01,9.11E-02
11.51000,-5.51E-03,-3.98E-02
11.52000,-2.23E-01,1.83E-01
11.53000,3.10E-01,2.98E-02
11.54000,9.14E-02,-1.33E-01
11.55000,-1.67E-01,2.09E-01
11.56000,6.90E-02,7.36E-02
11.57000,1.81E-01,2.98E-02
11.58000,-2.13E-01,1.57E-01
11.59000,1.63E-01,-4.92E-02
11.60000,1.40E-01,1.20E-01
11.61000,-8.60E-02,1.20E-01
11.62000,1.36E-02,-9.93E-02
11.63000,2.34E-01,9.75E-02
11.64000,-1.41E-01,7.92E-02
11.65000,-1.90E-02,1.08E-01
11.66000,1.86E-01,5.11E-02
11.67000,-5.04E-02,2.30E-02
11.68000,6.45E-02,1.59E-01
11.69000,1.24E-01,-1.06E-02
11.70000,-1.10E-01,1.07E-02
11.71000,-9.08E-02,1.69E-01
11.72000,2.62E-01,-8.14E-02
11.73000,5.44E-02,1.39E-01
11.74000,-5.49E-02,6.53E-02
11.75000,1.22E-03,4.89E-02
11.76000,1.43E-01,6.94E-02
11.77000,2.14E-02,5.82E-02
11.78000,-1.23E-01,6.72E-02
11.79000,1.40E-01,7.66E-02
11.80000,2.18E-02,7.13E-02
11.81000,-2.57E-02,-1.92E-02
11.82000,2.56E-01,4.92E-02
11.83000,-2.68E-02,1.71E-01
11.84000,-5.38E-02,1.56E-02
11.85000,-3.88E-02,2.45E-02
11.86000,6.75E-02,1.21E-01
11.87000,1.00E-01,5.82E-02
11.88000,3.90E-02,4.32E-02
11.89000,6.90E-02,4.47E-02
11.90000,-1.97E-02,9.26E-02
11.91000,5.34E-03,2.94E-02
11.92000,8.62E-02,4.47E-02
11.93000,1.77E-02,8.97E-02
11.94000,4.84E-02,6.23E-02
11.95000,9.83E-03,2.19E-02
11.96000,7.72E-02,1.15E-01
11.97000,4.59E-03,7.77E-02
11.98000,-2.57E-02,-1.33E-02
11.99000,3.71E-02,1.09E-01
12.00000,1.00E-01,4.25E-02
12.01000,7.19E-02,3.76E-02
12.02000,2.59E-02,1.36E-01
12.03000,4.50E-02,4.51E-02
12.04000,-3.62E-02,4.10E-02
12.05000,3.60E-02,6.35E-02
12.06000,7.53E-02,1.63E-02
12.07000,1.54E-02,4.18E-02
12.08000,6.37E-02,1.33E-01
12.09000,1.54E-02,6.20E-02
12.10000,2.03E-02,2.04E-02
12.11000,1.81E-02,8.03E-02
12.12000,3.98E-02,7.95E-02
12.13000,7.16E-02,4.14E-02
12.14000,9.25E-02,7.69E-02
12.15000,2.52E-02,5.67E-02
12.16000,-3.02E-02,3.58E-03
12.17000,-7.01E-03,7.28E-02
12.18000,-9.26E-03,1.01E-01
12.19000,9.96E-02,7.36E-02
12.20000,1.16E-01,3.16E-02
12.21000,2.82E-02,1.02E-01
12.22000,1.47E-02,9.68E-02
12.23000,-3.28E-02,-6.90E-02
12.24000,6.22E-02,1.04E-01
12.25000,5.06E-02,8.48E-02
12.26000,3.42E-02,1.33E-02
12.27000,5.06E-02,1.42E-01
12.28000,3.12E-02,5.90E-02
12.29000,4.87E-02,1.74E-02
12.30000,2.63E-02,8.89E-02
12.31000,-5.87E-02,4.47E-02
12.32000,2.63E-02,4.03E-02
12.33000,1.78E-01,6.20E-02
12.34000,5.40E-02,4.29E-02
12.35000,-3.02E-02,4.89E-02
12.36000,2.59E-02,1.51E-01
12.37000,-1.45E-02,3.31E-02
12.38000,4.65E-02,4.06E-02
12.39000,2.18E-02,6.01E-02
12.40000,5.77E-02,4.32E-02
12.41000,8.84E-02,6.57E-02
12.42000,1.51E-02,9.83E-02
12.43000,4.13E-02,3.99E-02
12.44000,8.99E-02,4.44E-02
12.45000,-8.45E-02,9.68E-02
12.46000,3.83E-02,3.91E-02
12.47000,1.09E-01,4.66E-02
12.48000,2.78E-02,6.87E-02
12.49000,1.36E-02,5.97E-02
12.50000,5.02E-02,5.75E-02
12.51000,-1.45E-02,9.04E-02
12.52000,3.90E-02,7.73E-02
12.53000,9.52E-02,2.27E-02
12.54000,2.14E-02,7.66E-02
12.55000,1.99E-02,4.21E-02
12.56000,2.33E-02,3.69E-02
12.57000,1.28E-02,1.04E-01
12.58000,3.94E-02,5.22E-02
12.59000,6.48E-02,3.39E-02
12.60000,3.12E-02,7.06E-02
12.61000,8.17E-02,7.58E-02
12.62000,-1.08E-02,5.82E-02
12.63000,5.71E-03,6.72E-02
12.64000,9.85E-02,7.54E-02
12.65000,1.02E-02,4.47E-02
12.66000,-3.32E-02,5.97E-02
12.67000,2.82E-02,5.71E-02
12.68000,1.05E-01,5.52E-02
12.69000,3.56E-02,6.50E-02
12.70000,5.40E-02,5.56E-02
12.71000,2.34E-03,4.81E-02
12.72000,1.60E-03,5.04E-02
12.73000,5.17E-02,7.02E-02
12.74000,6.22E-02,1.04E-01
12.75000,5.02E-02,1.89E-02
12.76000,-1.00E-02,1.08E-01
12.77000,4.91E-02,1.29E-01
12.78000,4.31E-02,-1.29E-01
12.79000,1.51E-02,1.04E-01
12.80000,2.55E-02,1.33E-01
12.81000,1.08E-01,-2.75E-02
12.82000,-5.14E-03,1.67E-01
12.83000,-1.52E-02,8.10E-02
12.84000,6.78E-02,5.87E-04
12.85000,4.61E-02,8.44E-02
12.86000,-3.36E-02,3.50E-02
12.87000,9.52E-02,2.08E-02
12.88000,1.55E-01,7.13E-02
12.89000,-6.02E-02,9.90E-02
12.90000,-5.00E-02,2.83E-02
12.91000,5.89E-02,9.08E-02
12.92000,1.43E-02,7.73E-02
12.93000,1.08E-01,2.45E-02
12.94000,3.94E-02,6.38E-02
12.95000,2.93E-02,6.31E-02
12.96000,1.66E-02,4.36E-02
12.97000,9.45E-03,1.13E-01
12.98000,5.70E-02,5.93E-02
12.99000,3.53E-02,3.58E-03
13.00000,1.39E-02,5.34E-02
13.01000,2.89E-02,6.91E-02
13.02000,7.72E-02,8.70E-02
13.03000,-3.02E-02,8.14E-02
13.04000,1.20E-01,4.62E-02
13.05000,6.30E-02,4.18E-02
13.06000,-2.80E-02,7.09E-02
13.07000,1.47E-02,9.11E-02
13.08000,6.09E-03,3.91E-02
13.09000,2.93E-02,3.88E-02
13.10000,6.56E-02,4.81E-02
13.11000,8.39E-02,5.52E-02
13.12000,2.85E-02,8.89E-02
13.13000,2.07E-02,7.06E-02
13.14000,4.59E-03,6.57E-02
13.15000,6.33E-02,5.48E-02
13.16000,2.59E-02,4.59E-02
13.17000,-1.40E-03,8.37E-02
13.18000,6.78E-02,6.16E-02
13.19000,5.44E-02,3.20E-02
13.20000,-2.16E-02,5.90E-02
13.21000,5.81E-02,5.00E-02
13.22000,7.53E-02,5.52E-02
13.23000,1.43E-02,7.06E-02
13.24000,5.51E-02,1.03E-01
13.25000,5.21E-02,6.83E-02
13.26000,-2.90E-03,2.83E-02
13.27000,-3.58E-02,6.01E-02
13.28000,6.22E-02,7.17E-02
13.29000,9.96E-02,-9.89E-03
13.30000,1.58E-02,1.36E-01
13.31000,3.12E-02,5.63E-02
13.32000,4.28E-02,1.82E-02
13.33000,-2.50E-02,9.75E-02
13.34000,2.74E-02,4.44E-02
13.35000,8.84E-02,6.31E-02
13.36000,3.38E-02,8.10E-02
13.37000,5.34E-03,3.28E-02
13.38000,1.02E-01,6.50E-02
13.39000,8.84E-02,3.46E-02
13.40000,-8.26E-02,5.78E-02
13.41000,4.21E-03,8.85E-02
13.42000,4.43E-02,7.92E-02
13.43000,1.39E-02,7.88E-02
13.44000,8.21E-02,2.79E-02
13.45000,1.21E-01,4.77E-02
13.46000,4.35E-02,6.08E-02
13.47000,-8.52E-02,7.09E-02
13.48000,9.45E-03,7.54E-02
13.49000,1.00E-01,2.49E-02
13.50000,7.58E-03,5.30E-02
13.51000,2.22E-02,6.23E-02
13.52000,1.02E-01,9.15E-02
13.53000,5.71E-03,5.67E-02
13.54000,7.96E-03,6.23E-02
13.55000,1.52E-01,5.75E-02
13.56000,1.39E-02,6.68E-02
13.57000,-1.20E-01,4.81E-02
13.58000,-1.60E-02,4.81E-02
13.59000,1.06E-01,7.58E-02
13.60000,1.16E-01,3.84E-02
13.61000,8.35E-02,6.61E-02
13.62000,2.78E-02,9.08E-02
13.63000,-3.99E-02,4.36E-02
13.64000,-1.86E-02,5.93E-02
13.65000,5.70E-02,4.32E-02
13.66000,1.04E-01,4.44E-02
13.67000,-4.29E-02,7.88E-02
13.68000,5.32E-02,9.53E-02
13.69000,1.35E-01,6.57E-02
13.70000,-2.57E-02,4.55E-02
13.71000,4.59E-03,4.62E-02
13.72000,6.33E-02,5.97E-02
13.73000,-3.51E-02,3.73E-02
13.74000,3.98E-02,3.61E-02
13.75000,1.03E-01,9.34E-02
13.76000,8.21E-02,1.29E-01
13.77000,-3.62E-02,3.88E-02
13.78000,-1.64E-02,2.04E-02
13.79000,7.19E-02,6.20E-02
13.80000,7.98E-02,8.70E-02
13.81000,-6.50E-04,-2.26E-02
13.82000,3.08E-02,1.27E-01
13.83000,3.90E-02,1.32E-01
13.84000,3.27E-02,-1.08E-01
13.85000,3.56E-02,1.70E-01
13.86000,5.55E-02,7.13E-02
13.87000,2.44E-02,1.56E-02
13.88000,-3.27E-03,9.00E-02
13.89000,4.59E-03,4.92E-02
13.90000,1.24E-01,6.42E-02
13.91000,2.78E-02,1.82E-02
13.92000,-2.50E-02,6.27E-02
13.93000,7.57E-02,6.53E-02
13.94000,-3.36E-02,5.67E-02
13.95000,7.96E-03,8.44E-02
13.96000,1.13E-01,8.55E-02
13.97000,6.30E-02,2.23E-02
13.98000,3.56E-02,4.40E-02
13.99000,4.76E-02,5.86E-02
14.00000,1.43E-02,8.03E-02
14.01000,-1.30E-02,1.13E-01
14.02000,9.45E-03,7.17E-02
14.03000,4.20E-02,-7.65E-03
14.04000,1.12E-01,3.39E-02
14.05000,4.84E-02,6.01E-02
14.06000,1.92E-02,8.82E-02
14.07000,-3.43E-02,8.93E-02
14.08000,4.43E-02,7.21E-02
14.09000,1.32E-02,5.82E-02
14.10000,4.99E-02,3.73E-02
14.11000,6.33E-02,3.28E-02
14.12000,2.93E-02,5.45E-02
14.13000,1.02E-01,6.12E-02
14.14000,-1.34E-02,7.77E-02
14.15000,-1.86E-02,6.57E-02
14.16000,4.99E-02,5.22E-02
14.17000,2.78E-02,3.02E-02
14.18000,3.00E-02,7.66E-02
14.19000,6.15E-02,1.01E-01
14.20000,4.01E-02,8.44E-02
14.21000,1.54E-02,2.38E-02
14.22000,5.51E-02,3.95E-02
14.23000,5.32E-02,5.63E-02
14.24000,3.56E-02,5.11E-02
14.25000,-1.49E-02,4.51E-02
14.26000,3.04E-02,1.06E-01
14.27000,5.47E-02,8.40E-02
14.28000,3.71E-02,2.83E-02
14.29000,4.46E-02,6.42E-02
14.30000,2.74E-02,3.16E-02
14.31000,1.60E-03,5.34E-02
14.32000,3.00E-02,7.43E-02
14.33000,9.03E-02,2.49E-02
14.34000,2.85E-02,9.60E-02
14.35000,1.17E-02,8.22E-02
14.36000,-1.37E-02,2.00E-02
14.37000,8.43E-02,1.59E-01
14.38000,5.36E-02,2.08E-03
14.39000,1.51E-02,-8.77E-03
14.40000,9.83E-03,1.20E-01
